state,location_Title,note,lat,lng
Wisconsin,Administration Building and Research Tower; S.C. Johnson Company,Frank Lloyd Wright-designed building.,42.71222222,-87.79138889
Wisconsin,Astor Fur Warehouse,Oldest known surviving fur trade warehouse in the upper Mississippi River valley.,43.05305556,-91.16
Wisconsin,Aztalan,Prehistoric site; now a state park.,43.06555556,-88.86277778
Wisconsin,Harold C. Bradley House,Prairie School home designed by Louis H. Sullivan.,43.06972222,-89.42111111
Wisconsin,Brisbois House,Built with stone left over from Fort Crawford.,43.05222222,-91.15972222
Wisconsin,USS COBIA,Representative of GATO class of U.S. World War II submarines.,44.09,-87.65805556
Wisconsin,Dr. Fisk Holbrook Day House,Associated with noted geologist Fisk Holbrook Day.,43.0525,-88.01277778
Wisconsin,Dousman Hotel,Hotel with ties to fur traders in area.,43.05194444,-91.15972222
Wisconsin,Farmers' and Merchants' Union Bank,"One of eight ""jewel box"" banks designed by Louis Sullivan",43.33888889,-89.01527778
Wisconsin,First Unitarian Society Meetinghouse,Frank Lloyd Wright-designed church.,43.07583333,-89.43527778
Wisconsin,Fountain Lake Farm,Home of John Muir from 1849-1856.,43.69166667,-89.38722222
Wisconsin,Fourth Street (Meir) School,Golda Meir attended school from 1906-1912.,43.05111111,-87.91472222
Wisconsin,Hamlin Garland House,Author Hamlin Garland visited and wrote here regularly.,43.89916667,-91.08527778
Wisconsin,Greendale Historic District,"One of three ""greenbelt"" towns built by the federal government.[3]",42.94138889,-87.99583333
Wisconsin,Thomas A. Greene Memorial Museum,Former museum of geology on University of Wisconsin–Milwaukee campus.,43.07888889,-87.87777778
Wisconsin,Herbert and Katherine Jacobs First House,First of more than 300 Usonian houses designed by Frank Lloyd Wright.,43.05861111,-89.44138889
Wisconsin,Herbert and Katherine Jacobs Second House,Frank Lloyd Wright-designed home.,43.07388889,-89.53472222
Wisconsin,Herbert Johnson House,Frank Lloyd Wright-designed home for the Johnson of Johnson Wax.,42.78027778,-87.77083333
Wisconsin,Robert M. La Follette Home,A home of Robert M. La Follette,43.115,-89.37222222
Wisconsin,Aldo Leopold Shack and Farm,Farm associated with the writing of Sand County Almanac,43.56277778,-89.65916667
Wisconsin,Little White Schoolhouse,Birthplace of the U.S. Republican Party.,43.84194444,-88.83638889
Wisconsin,Man Mound,The only surviving earthen anthropomorphic mound in North America.[4],43.48861111,-89.67083333
Wisconsin,Milton House,Underground railway station in unusual hotel.,42.77666667,-88.93638889
Wisconsin,Milwaukee City Hall,Germanic architecture; United States' tallest habitable building 1885-1899.,43.04166667,-87.90972222
Wisconsin,Namur Historic District,District of Belgian-American settlers; where French with a Walloon accent is still spoken.,44.73416667,-87.66638889
Wisconsin,North Hall; University of Wisconsin,First structure on the University of Wisconsin–Madison campus.,43.07388889,-89.40305556
Wisconsin,Northwestern Branch; National Home for Disabled Volunteer Soldiers,90 acres (36 ha) Milwaukee Soldiers Home (est. 1867) campus; on the Clement J. Zablocki VA Medical Center grounds.,43.02055556,-87.97833333
Wisconsin,Oconto Site,Burial ground and artifacts dating back 5;000-6;000 years.,44.88666667,-87.90083333
Wisconsin,Pabst Theater,Fourth-oldest continually operating theater in nation.,43.04083333,-87.91055556
Wisconsin,Ringling Brothers Circus Winter Headquarters,Winter headquarters of the Ringling Brothers Circus from 1884 until 1918.,43.46694444,-89.73527778
Wisconsin,Schoonmaker Reef,Fossilized reef; among the earliest discovered in the world.,43.04527778,-87.99361111
Wisconsin,Second Fort Crawford Military Hospital,Dates back to first half of 19th century; now houses medical museum.,43.04166667,-91.14694444
Wisconsin,Silver Mound Archeological District,Site of early Native American settlement.,44.42666667,-90.95972222
Wisconsin,Soldiers' Home Reef,Fossilized reef; among the earliest discovered in the world.,43.02777778,-87.97472222
Wisconsin,Taliesin,Frank Lloyd Wright-designed home and studio.,43.14166667,-90.07083333
Wisconsin,Ten Chimneys,Residence of Alfred Lunt and Lynn Fontanne.,42.96416667,-88.37722222
Wisconsin,Turner Hall,Associated with German-American Turners.,43.04361111,-87.91555556
Wisconsin,University of Wisconsin Armory & Gymnasium,Associated with Wisconsin Progressive Republican movement.,43.07583333,-89.39777778
Wisconsin,University of Wisconsin Dairy Barn,Site of veterinary nutrition research.,43.07444444,-89.41833333
Wisconsin,University of Wisconsin Science Hall,Associated with noted geology instructor Charles R. Van Hise.,43.07555556,-89.40055556
Wisconsin,Van Hise Rock,Rock outcropping that Charles R. Van Hise used to create principles of structural geology.,43.4875,-89.91527778
Wisconsin,Villa Louis,Fur trader mansion built in 1871.,43.05583333,-91.15916667
Wisconsin,Wisconsin State Capitol,Example of Renaissance Revival and Beaux-Arts architecture.,43.07444444,-89.38472222
Wyoming,Ames Monument,A pivotal and highly significant work in the career of Henry Hobson Richardson.[3],41.13111111,-105.3980556
Wyoming,Expedition Island,Expedition Island is a park in Green River; Wyoming that marks the area where Major John Wesley Powell started an expedition down the Green River and Colorado River in 1871.,41.52305556,-109.4711111
Wyoming,Fort D.A. Russell,In 1867; the fort was established to protect workers for the Union Pacific Railroad. In 1871; it was base to the Pawnee scout battalion.[4],41.16638889,-104.8627778
Wyoming,Fort Phil Kearny and Associated Sites,Fort Phil Kearny was an outpost of the United States Army that existed in the late 1860s in present-day northeastern Wyoming along the Bozeman Trail.[5],44.53222222,-106.8263889
Wyoming,Fort Yellowstone,Fort Yellowstone is a former United States Army base created in 1888 to guard the park. It became administrative headquarters of Yellowstone National Park.[6],44.975,-110.6980556
Wyoming,Heart Mountain Relocation Center,An internment camp for Japanese-Americans during World War II,44.67166667,-108.9463889
Wyoming,Hell Gap Paleoindian Site (48GO305),,42.40833333,-104.6394444
Wyoming,Horner Site,Non-public archaeological site yielding evidence of a flint tool culture; with occupation dating back to 5000 BC.[7],44.55583333,-108.9941667
Wyoming,Independence Rock,Independence Rock is a large granite rock; approximately 130 ft (40 m) high; which served as a landmark on the Oregon Trail and California Trail in southwestern Natrona County.[8],42.49361111,-107.1294444
Wyoming,Jackson Lake Lodge,Designed by architect Gilbert Stanley Underwood and completed in 1955; the lodge built in International style represents a break from the traditional rustic style of architecture used by the National Park Service.,43.8775,-110.5766667
Wyoming,Lake Guernsey State Park,Model Civilian Conservation Corps-built state park buildings and structures,42.30388889,-104.7694444
Wyoming,Lake Hotel,,44.54972222,-110.4
Wyoming,Medicine Mountain,Site of a native American medicine wheel; used for healing and religious purposes,44.82555556,-107.9208333
Wyoming,Murie Ranch Historic District,A group of several cabins in Grand Teton National Park that were owned by naturalist Olaus Murie; his wife Margaret Murie and scientist Adolph Murie and his wife Louise in the 1940s.,43.65055556,-110.7269444
Wyoming,Norris; Madison; and Fishing Bridge Museums,"Three ""trailside museums"" in National Park Service Rustic style within Yellowstone National Park",44.72416667,-110.7058333
Wyoming,Obsidian Cliff,An exposure of obsidian (volcanic glass). It was a notable source of lithic materials for prehistoric peoples.,44.81888889,-110.7277778
Wyoming,Old Faithful Inn,National Park Service architecture,44.45777778,-110.8302778
Wyoming,Oregon Trail Ruts,One half mile long section of Oregon Trail; worn 2–6 feet into sandstone ridge,42.25611111,-104.7494444
Wyoming,J. C. Penney Historic District,Buildings associated with James Cash Penney's founding of J. C. Penney department store chain here.,41.79472222,-110.5358333
Wyoming,Sheridan Inn,Inn operated by Buffalo Bill Cody,44.80694444,-106.9533333
Wyoming,South Pass,This was the easiest crossing point of the Continental Divide during the 19th century; serving American pioneers; fur traders; and miners. The access it offered to the Pacific Northwest greatly strengthened the U.S. claim to that region.,42.37,-108.9136111
Wyoming,Tom Sun Ranch,Tom Sun Ranch was a typical medium-sized ranching operation of the open range period in the 1870s-80s. Tom Sun was a French-Canadian cattleman and frontiersman.,42.44333333,-107.2183333
Wyoming,Swan Land and Cattle Company Headquarters,The surviving buildings include the ranchhouse; barn; and commissary; for this company organized in Scotland in 1883.[10],41.75472222,-104.8194444
Wyoming,Union Pacific Railroad Depot,Railroad depot and related buildings.,41.13166667,-104.8141667
Wyoming,Upper Green River Rendezvous Site,Location of several Rocky Mountain Rendezvous; a 1;200 acres (490 ha) site on the Green River,42.8725,-110.0388889
Wyoming,Wapiti Ranger Station,First U.S. Forest Service ranger station,44.46388889,-109.6161111
Wyoming,Wyoming State Capitol,Current state capitol building,41.13972222,-104.82
"Washington, D.C.",Cleveland Abbe House,Cleveland Abbe; a prominent meteorologist who became known as the father of the National Weather Service; lived in this house from 1877 to 1909. Previous occupants in the early decades of the 19th century included James Monroe and the British legation. Built ca. 1802 to 1805; this is a fine example of the Federal style of residential architecture.,38.90138889,-77.04611111
"Washington, D.C.",Administration Building; Carnegie Institution of Washington,,38.91083333,-77.03527778
"Washington, D.C.",American Federation of Labor Building,,38.90333333,-77.02444444
"Washington, D.C.",American Peace Society,Headquarters of the American Peace Society from 1911 to 1948; in LaFayette Square Historic District.,38.89944444,-77.03861111
"Washington, D.C.",Anderson House,,38.91083333,-77.04805556
"Washington, D.C.",Andrew Rankin Memorial Chapel; Frederick Douglas Memorial Hall; Founders Library; Howard University,Three Howard University buildings: Andrew Rankin Memorial Chapel; Frederick Douglass Memorial Hall; and Founders Library.,38.92305556,-77.02083333
"Washington, D.C.",Arts and Industries Building; Smithsonian Institution,,38.88694444,-77.02472222
