address,description,lat,lng
Plemons; Texas ,Plemons is a ghost town in Hutchinson County; in the U.S. state of Texas. It is located 10 miles southeast of Stinnett; and 8 miles (13 km) northeast of Borger; on Plemons Road; just north of the juncture of County Road R.,35.80083333,-101.3091667
Plummer Crossing; Texas ,,29.126356800000003,-97.9694483
Poesta; Texas ,,28.350322,-97.69074520000001
Polonia; Texas ,,29.93916667,-97.71555556
Pontotoc; Texas ,Pontotoc is an unincorporated community on Pontotoc Creek; in northeastern Mason County; Texas; United States. The community is located at the junction of State Highway 71 and Ranch to Market Road 501.[3],30.90944444,-98.98
Port Sullivan; Texas ,Port Sullivan; Texas is a ghost town in Milam County; Texas.[1] It was established in 1835 by Augustus W. Sullivan.[2] By the 1850s; Joseph P. Sneed; a pastor of the Methodist Episcopal Church; South; founded the Port Sullivan Male and Female Institute (also known as the Port Sullivan College).[2] The town is home to the Port Sullivan Cemetery.[3],30.86611111,-96.69555556
Porterville; Texas ,Porterville is a ghost town in Loving County; Texas; United States.,32.9459712,-93.4579505
Porvenir; Texas ,,30.418480699999996,-104.84437740000001
Praha; Texas ,"Praha is an unincorporated community located in Fayette County; Texas; United States.[1] The community is located approximately 53 miles (85 km) southeast of Austin.[2] The community was sometimes called ""Maticka Praha;"" which means ""Mother Prague.""",29.67,-97.06694444
Preston; Texas ,Preston; also known as Preston Bend;[citation needed] is an unincorporated community and census-designated place located on the Red River in Grayson County; Texas; United States. It grew in the 19th century at the intersection of several military and trade roads and was an important crossing on the Shawnee cattle trail. Preston lost prominence after the MK&T railroad passed the town to the east; leading to a decline in traveler and cattle drive traffic. Much of its former town site is submerged beneath the waters of Lake Texoma. Its population was 2;096 as of the 2010 census.[1],33.88333333,-96.63333333
Preston; Wharton County; Texas ,Preston is a ghost town in Wharton County in the U.S. state of Texas. The one-time settlement was located in the land grant belonging to Old Three Hundred settler John Huff near an important north-south trail. During the early years of the Republic of Texas lots were sold and a town took shape. Postal service began in 1839 and ceased in 1857. The only evidence that a town existed is an old cemetery near Farm to Market Road 1096 (FM 1096) south of Iago.,29.27805556,-95.96388889
Princeton; Newton County; Texas ,Princeton is a ghost town in Newton County; Texas; United States; along the Sabine River.,30.9359604,-93.6623239
Pringle; Texas ,Pringle is an unincorporated community in Northern Hutchinson County; Texas; United States.,35.94916667,-101.45638890000001
Proffitt; Texas ,,33.1920531,-98.8731219
Provident City; Texas ,Provident City is a ghost town in the far southern panhandle of Colorado County in the U.S. state of Texas. The former settlement is located along County Road 190. The town was first settled through a land promotion scheme in 1909 and enjoyed a brief heyday. When it was obvious the hoped-for railroad would never come to town; people began moving away. The post office closed in 1953 and most of the land was bought up for ranching. The town no longer exists though the original hotel survives in private hands. Reaching the site requires driving 4.3 miles (6.9 km) on a gravel road from the nearest highway.,29.28277778,-96.63222222
Pumpville; Texas ,,29.943530300000003,-101.7376204
Pyote; Texas ,Pyote (/ˈpaɪoʊt/ PY-oht) is a town in Ward County; Texas; United States. The population was 114 at the 2010 census.[3],31.5375,-103.1266667
Quigley; Texas ,,29.711431800000003,-95.39996790000001
Quihi; Texas ,Quihi is a ghost town in Medina County; in the U.S. state of Texas.  Located 9 miles (14 km) north of Hondo; it sits at the intersection of Farm to Market Road 2676 and Quihi Creek. In 1936; Quihi received centennial marker Number 5537; a gray granite marker placed to commemorate the Texas Centennial.[3],29.39166667,-99.03
Quincy; Texas ,,39.934074,-91.334174
Rath City; Texas ,Rath City was a frontier town which existed for fewer than five years and is now a ghost town.[1] The town was located on the Double Mountain Fork Brazos River; 14 miles northwest of Hamlin in southern Stonewall County; Texas; United States.,33.00972222,-100.18166670000001
Rayner; Texas ,,32.766757399999996,-97.3104931
Red Barn; Texas ,,28.5976559,-96.66600820000001
Red River Station; Texas ,Red River Station is a ghost town south of the Red River at Salt Creek in northwestern Montague County; Texas; United States.[1],33.87305556,-97.80861111
Regency; Texas ,,31.4204423,-98.8508804
Remlig; Texas ,,31.1518623,-93.96740279999999
Rexville; Texas ,Rexville or Reckville was an unincorporated area in Austin County; in the U.S. state of Texas. The former location of the community; now a ghost town; is in a rural area between Sealy in Austin County and Eagle Lake in Colorado County. The name Rexville is still used to identify a United States Geological Survey (USGS) quadrangle map.,29.72638889,-96.21333333
Rheingold School (Gillespie County; Texas) ,Rheingold School is located at 334 Rheingold School Road; in Gillespie County; Texas.In 1949; the school was consolidated with Fredericksburg Independent School District. The building is now used as a community center. It was added to the National Register of Historic Places in Texas on May 6; 2005.,30.34666667,-98.68722222
Ridout; Texas ,,29.082468900000002,-98.1413965
Rock Island; Washington County; Texas ,Rock Island[1] was a settlement located on the Brazos River in Texas; United States; south of Graball; and northwest of Hempstead.  The town once had a post office; church; and a highly acclaimed boys academy.[citation needed],30.2352956,-96.365157
Roosevelt; Kimble County; Texas ,Roosevelt is a historical community located 16 miles west of Junction on Texas Loop 291 in Kimble County; Texas; United States. In 1997; Recorded Texas Historic Landmark number 4343 was designated to acknowledge the community of Roosevelt; Texas.[3] Roosevelt is home to the Back Door Cafe; Lyssy & Eckel Feeds and Allison Well Drilling. ,30.49111111,-100.055
Rooster Springs; Texas ,,30.190206699999997,-98.0866781
Ross City; Texas ,,32.0965155,-101.30650809999999
Ruidosa; Texas ,Ruidosa is an unincorporated community in Presidio County; Texas; United States.,29.98305556,-104.67944440000001
Runnels City; Texas ,,31.738206199999997,-99.94730770000001
Rustler Springs; Texas ,,31.708458500000003,-104.17547990000001
St. Mary's of Aransas; Texas ,St. Mary's of Aransas is a ghost town near the present community of Bayside in Refugio County; Texas; United States. It served as a settlement and major port until the emergence of Rockport in the late 19th century.,27.904056800000003,-97.14822149999999
Salona; Texas ,,33.547329100000006,-97.7478098
Salt Flat; Texas ,Salt Flat is a ghost town in northeastern Hudspeth County; Texas; United States.  It lies along the concurrent U.S. Routes 62 and 180 north of the Census-designated place (CDP) of Sierra Blanca; the county seat of Hudspeth County.[1]  Its elevation is 3;730 feet (1;137 m).[2]  Although Salt Flat is unincorporated; it has a  ZIP code of 79847.[3]  The headquarters of the nearby Guadalupe Mountains National Park uses this ZIP Code although it is located closer to Pine Springs; which has no post office.,31.74361111,-105.0927778
Salt Gap; Texas ,Salt Gap is an unincorporated community in McCulloch County; Texas; United States. Salt Gap is located at the junction of Farm to Market Road 503 and Farm to Market Road 504 in western McCulloch County. The community had a post office from 1905 to 1913 and from 1924 to after 1930. Its population was 25 as of 2000.[2],31.30388889,-99.59916667
Sam Fordyce; Texas ,,26.2492385,-98.52891020000001
Sanco; Texas ,Sanco; Texas is a near-abandoned unincorporated community in Coke County; Texas; 16 miles northwest of Robert Lee east of Highway 208 on an unnamed county road.[1] In 1990; the population was a mere 30 people.,32.00833333,-100.5238889
Sandy Hills; Texas ,Sandy Hills was a small historic settlement which was located in western Wilson County; Texas (USA); five miles west of La Vernia at the intersection of county roads 321 and 361.,30.2779895,-96.325797
Santa Rita; Texas ,Santa Rita; Texas; now a ghost town; was a town near Brownsville; Texas in Cameron County; Texas; United States.[1] It is believed to have been the first government seat in the county in 1848; and perhaps the earliest town to have been named by English-speaking people from the area.[1] Around the late 18th century; this area was a ranching community; even before the city of Matamoros; Tamaulipas was established in 1826.[1] When Brownsville; Texas was finally elected as the county seat a few months later; most of the residents from Santa Rita left to the winning townsite. By the late 1930s; nothing remained in Santa Rita.[1] Today; Santa Rita is found near the colonia of Villa Nueva (San Pedro); a historical site in the Rio Grande Valley; northwest of the city of Brownsville; Texas.[2],25.97944444,-97.59888889
Santo Tomás; Texas ,Santo Tomás[1] was a coal-mining town near Laredo in west central Webb County; Texas; United States. The town was founded in 1801 by Antonio Gonzales and was named in honor of Saint Thomas. During the colonial era the land was used primarily for ranching. Pure quality cannel coal was found and extracted in 1873. In June 1882; the narrow-gauge Rio Grande and Pecos Railroad was built to transport the coal. By 1900; the town grew and had a population of approximately 1;000.  By 1920; all the mines closed and the population of Santo Tomás decreased to 18. Today; Santo Tomás is a ghost town near the Colombia-Solidarity International Bridge.,27.74416667,-99.75138889
Sarahville de Viesca; Texas ,,31.25,-95.92083333
Saspamco; Texas ,Saspamco is an unincorporated community in Wilson County; Texas; United States. It is situated approximately 11 miles northwest of Floresville.  According to the Handbook of Texas; the community had an estimated population of 443 in 2000.  Saspamco was named after the San Antonio Sewer Pipe Manufacturing Company[1] which began operations around 1901 using the red clay of the area to manufacture tile products.,29.23444444,-98.29583333
